0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
감기기운이 있어 병원에가서 코로나 독감동시  검사하는거 했더니 코로나에 A형독감 이 함께 걸린거로나와  조퇴하고집에와  타미플루먹고 누워 있네요  그동안 영양제 먹는걸 소홀했더니 이사단이 났네요.  한가지 걸리는것도끔찍한데 두가지 동시에.. 의사선생님도 처음이라고  저도 오엠비 신청합니다^^,신청합니다.갱년기인데 당뇨때문에 식단하느라 운동하느라 온몸이 너덜너덜하네요😂😂,우와우와우와 오엠비!! 저요저요저요🙌🙌🙌 건강관리가 시급해졌기에!!! 신청해봅니다!!!,👉🌈🌈💟💟💟💟신청합니다 🌈🌈💟💟 ✔️✔️밴드에서 영양제도구매햇지만 이건또한 한번먹고싶네요,약사님덕에 점점 약에도 흥미가 생기네요 ㅎㅎ 매번 감사해요~,라방 끝까지 봤네요 신청합니다 🙌😍,🔥🔥🔥저요🙋🏻‍♀️🙋🏻‍♀️🙋🏻‍♀️영양제 유목민 손들어봐요🙋🏻‍♀️🙋🏻‍♀️🙋🏻‍♀️🙋🏻‍♀️🙋🏻‍♀️ 영양제 이제 정착하고 싶어요🥹🥹🥹🥹🔥🔥🔥🔥🔥,약사님 라방 너무 유익하게 봤습니당 어머니 선물 드리고 싶습니다 꼭 당첨 되게 해주세요~~~,마흔에 두찌낳아 두살짜리 육아로 (7살짜리도 하나 있다지요) 아이고 허리 어깨 팔 다리야ㅋㅋ😂 거기다가 아들이 둘....저 주셔야해요🤣 사람하나 살려주세요ㅋㅋㅋ😆,믿고 사는 트루엔 믿고 먹는 트루엔❤️ 고약사님과의 콜라보 진짜 너무 응원하고 사랑합니다🫶🏻,#신청합니다🙏🏻 #코로나19확진자 후 아직까지 병원신세이신 #친정엄마 ㅠㅠㅠ #건강해지시길🙏 바라며 소원 빕니다,신청할께요~크리스마스 선물처럼 오기를🙏🎁🎄🎅,오마비 조합 널리알리고있는데 따로 이것저것 고민없이 먹기에 좋은거같아서 이벤트 신청해봅니당 👏👏,오엠비 포장도이쁘고 한번에 세가지를 톡톡톡까서 복용할수있어서 완전 편할거같아요!! 기존에구입한 영양제 다먹음 바로 요걸로 갈아타야할듯!! 공구날 닥대기합니다!! 더불어 이벤트신청도~~~ㅎㅎㅎ,🔥🔥🔥신청합니다🔥🔥🔥 @bagminseog6116 @dovely_1113 @seohamom0106 @hyeonju.bang @kang_lovely84 @eyeppo.lash @arohwang #트루엔오엠비 #트루엔 #오메가3 #마그네슘 #비타민B군 #오마비 #약사추천 #강추 무조건 당첨되길 신청합니다!!! 약이란걸 안먹고 살다가 나이먹고 약을 챙겨먹으려니까 너무 어렵네요ㅜㅜ 하지만 이렇게 먹기좋게 나오니 무조건 먹어야겠어요! 만드시느라 고생하셨어요! 만들어주셔거 감사합니다!❤️ 🎁당첨기원😌🙏🎁
"저희신랑 주야간 근무로 만성피로입니다 열심히 챙긴다고 오메가 밀크씨슬(술좋아함) 눈영양제 간간히 공진당,홍삼,도라지(마른기침있음)먹고있는데제가 잘 챙겨주고있는건지? ㅜ꾸준히 먹을수있는 영양제  추천부탁드려오",고약사님~남편이 콜레스테롤 수치가 높아서 약먹고 있는데요 오메가3 유산균 킬레이트마그네슘 멀티비타민  먹어도 되나요? 계속 주고는 있는대요,어느 브랜드가 좋나요?,약사님 헤르페스바이러스로 코에 물집이 생깁니다.평소 어떤 영양제늘 먹으면 좋을까요?,"영양제 다양하게 먹어도 간손상은 괜찮은가요? 저는 종합 비타민과 미네랄, 오메가3, 콜라겐, 비타민D, 유산균, 효소, 흑염소즙(겨울만)을 몇년째 복용하고 있습니다.",임산부가 먹어도 될까요?,코큐텐이랑 마그네슘 추천부탁드려요,"약사님, 메가트루맥스는 어떤가요? 최근에 기운딸려서 약국 추천으로 사왔는데.",항상 잘보고  영양제 구매한답니다 감사해요 🙌,약사님😢 꿀조합 셋트로 판매해주시면 안되요…?,당장벤포벨사러가겠슴다,비타민 복용을 한번에 다같이 해도 되는지 국금합니다!,안녕하세요 약사님~ 혹시 운동선수들에게 필요한 영양제 정보도 배울 수 있을까요?!,간수치가 높은 사람도 괜찮나요?,@justkorea_official 약사님 유스트 필요해보여요 ㅜㅜ 에너지가 .. ㅜㅜ
"독성간염 겪어본 사람으로서.. 이유없이 소화가 안되고, 소변색깔이 콜라같고… 피곤하고.. 어느날 갑자기 열이 오르고 미간에 뽀루지가 갑자기 엄청 생겨요 ㅜㅜ 진짜 영양제는 마냥 좋은것만은 아닙니다","저요!! 저는 multivitamin은 아닌데 몇가지 비타민이나 칼슘 아이언 챙겨먹을따 꼭..위로 바로 올라와요 ㅠㅠ 더 이상 섭취도 못하겠어요 ㅠ 그리고 요즘들어 더 심해진건 있지만,, 운동을 하는데도 불구하고 너무 피로가 심해요, 그냥 퇴근후 시체처럼 누워있어야 하고(?) 낮잠자고 그래요 ㅠㅠ 헛..그럼 간이 손상된걸수도 있나요?!!",합성영양제들이 저런 증상이 나온다죠... 합성영양제 섭취는 오랜 기간 먹지 말라 하더라고요. 3개월 먹으면 쉬었다 먹고 이렇게.  가격이 좀 나가도 천연을 찾아 드시는게 좋다더라구요.,약도 함부로 먹는게 아니네요. 아연을 먹으니 속이 너무 메스껍던데 이런것도 중단 하는게 맞나요??,비타민계의 에르메스 오쏘몰인가 그거먹고 정신 못차리겠는데 그거 건강보조제 맞나요,저 종합비타민+유산균+프로폴리스+비타민d 네알을 한번에 먹는데 갑자기 괜찮은가 싶네요… 4종 다 하루한알이라 한번에 끝낼라고 한번 먹는데 😢,"약사님~ 혹시 임산부도 일반인과 같은 용량의 영양제를 복용해도 되나요? 먹으면 안될, 먹어도 되는(꼭 먹어야하는!) 영양소가 있다면 추천해주세요~~!임신 후에 무지가 독이 될까봐 엽산 외 영양제를 모두 끊었거든요.ㅜㅜ","모든 증상을 가지고 있었고 검사결과 담낭염이라 담낭제거술을 받았습니다ㅠ 황달수치는 10배, 간수치는 20배 높았다더라구요. 영양제는 특별히 먹은게 없고 대학병원에서도 검사란 검사는 다했지만 황달수치가 왜 높게 나오는지 자기들도 원인을 모르겠다 하구요,, 담낭제거수술 후 천천히 좋아져서 퇴원하고 간 영양제와 루테인,오메가3 같이 먹고 있는데 약 조합 괜찮은지 여쭤요~",유산균을 아침에 빈속에 먹으면 좋다고해서 먹으면 캡슐타입은괜찮은데 가루형은 속이 쓰리던데 안맞는건가요..?,영양제 과다섭취하면 살이찌기도 하는지요 전 살이쪄서 빠질생각을 않는군요 식단조절 운동 다해봐도 안되구요 의사선생님 말이 영양제과다섭취 때문일수도 있다는데 신뢰가 가는 고약사님 의견을 듣고싶어요.제가먹는 영양제는ㅡ오.마.비.디.씨.유.루테인.밀크시슬.MsM.입니다,약사님 궁금한점이 있습니다 30대초 여자이고 헤어 엠자부분이 계속 빠지는거같아요 머리카락도 평소에도 샴푸후에도 많이 빠지고 ㅠㅠ 아보다토나 판시딜 이런거 먹어도 괜찮을까요? 너무 스트레스 받네요.. 그리고 판토모나는 어떨까요?,체중증가는 간이 좋다고 볼 수 있는걸까요?,비타민 B와 오메가 3 같이 섭취해도 괜찮을까요???,판토모나 와 리큐비ex 가 비타민B가 겹치는데 같이 먹어도 되나요??,@woong0390 오빠 손등 가려워하는거 이거 때문은 아니게찌?
와… 약사님 저도 참여하고 싶어요…..👏🔥👏 고민만 하지않고 실행에 옮겨보고픕니다!,약사니임~~! 너무 감사한 기획입니다 ㅎㅎ 저도 참여하고 싶네요 ^^,약사 유튜버 항상 고민했었는데 이렇게 좋은 기회를 열어 주셔서 너무 설레입니다!막상 시도하려니 어렵고 걱정되는 부분들이 약사님 가르침과 노하우로 풀릴 수 있을 것 같은데 기회주시면 정말 열심히 해보겠습니다!!🙏🏻❤️,이런 나눔의 시간을 준비하시다니 멋지십니다👏👏👏 유튜브 고민만 몇년째인데요 😂 저도 신청해볼게요🙌,약사님 반응이폭발적이네요😍😍 저도 참여하고싶습니다!! 인사이트 얻고싶어요👏,저도 궁금합니다! 잠깐 다른 약사님의 유튜브 콘텐츠 관련일을 했었는데 다른 분들은 어떻게 하시는지 궁금했어요~,저도 참여하고 싶습니다 선생님 ~!! ^^🙌🙌,약사님 안녕하세요! 저도 관심 있습니다아..!!🤩🤩,저두 관심 있어서 여기저기 기웃하고 있습니다 두렵기도 하고 제 짧은 지식으로 어떻게  할수 있을까 늘 고민만 하고 있습니다 그리고 무엇보다 어떻게 하는지 방법을 몰라  답답했는데...글을보고 너무 반가워 이렇게 글을 남깁니다 저두 배우고 싶어요,우와 저도 참여하고 싶습니다 👏👏,약사님! 좋은 기회가 있다면 참여해보고싶어요 😀😀 오늘도 좋은 하루 되셔요:),이런 기회는 놓칠 수 없지요🙋‍♂️👍👍,와우.. 반응이 정말 폭발적이네요! 소규모로는 안되겠는데요? ㅎㅎ 혹시 늦었지만 저도 참여가 가능하다면 약사님의 인사이트를 들어보고 싶습니다!!,저도 참여하고 싶어요😍😍,약사님 좋은 자리 마련해주셔서 감사드려요! 저희도 신청하고 싶어요🧡
"안녕하세요 ! 생리 전 증후군이 심한 편이라 생리 전 1주일부터 생리 끝날 때까지 약 2주간 아랫배, 손발, 다리 등등 너무 부어있어서 힘들고 스트레스받는데 이 경우에도 효과 있을까요? 생리중에 먹어도ㅠ되는 약인지도 궁금합니다",수술 안하고 평소 붓기가 많은 사람은 꾸준히 뭘 먹어야 하나요,선생님 저의 증상과 너무 같은데 저는 호주에 살고있거든요. 여기서 구매할수 있는 비슷한 영양제는 없을까요,자주 먹어도 괜찮은가요??매일매일이 부종과 함께 하는데....,전 한약 제품이 안맞는데.. 대체할 만한 양약이 있을까요?,엘라스에이가 짱입니다. 하지부종이 심해서 안먹어본거 없는데 같은성분의 뉴베인은 가격은 싸지만 효과가 훨 덜하고요 엘라스에이+아로골드같은 음료랑 먹으면 다리붓기뿐만 아니라 코붓기 손가락까지 완전빠져요. 추천하는 방법은 종로에있는 약국에 전화하시면 시중약국보다 저렴합니다(10앰플부터 구매가능),"약사님 ㅠㅠ답변좀 부탁드립니다ㅜㅜㅜ재로우 안티옥시던트 옵티마이저 타블렛스포츠리서치 트리플 스트렝스 오메가-3투퍼데이 액티브 멀티비타민이세개 조합 괜찮을까요..장기복용과 남성도 같이먹어도 되나요..?? 아니면 다른제품 추천해주실수있나요.. 남편은 고지혈증과 피로 ,무릎과허리가아프대요...저두 피곤함과 자주 입병과 대상포진이 걸려요..ㅠㅠㅠㅠㅠ 꼭 답변좀 부탁드립니다 약사님 ㅜㅜ","제가 평소에 얼굴붓기가 많은 스타일이어서 평소에도 얼굴붓기 관리를 많이 하는편인데 얼굴 괄사 마사지도 하고 호박즙도 먹고 나트륨 최대한 덜 먹고 칼륨음식(오이,토마토)를 먹어주면서 관리하는데도 빡세게 관리에비해 크게 붓기가 빨리 빠지지는 않더라고요. 그래서 평소에 부작용없이 꾸준히 복용할수 있는 얼굴붓기 잘 빠지는 약 추천 부탁드립니다 약사님!",선생님!! 기회가 되신다변 다음번에는 기침 많이하는 사람들을 위함 기관지에 좋은약 알려주시면 감사하겠습니다!!:) 현직간호사인데 항상 잘 보고있습니다😄😄,수유는 하지 않고 있는데 산후 붓기로도 괜찮을까요?,혈액순환 앰플 약국가서 달라했는데  바소크린액(은행엽 엑스)를 받았는데 이거 약사님 먹는 앰플이랑 효과 같나요?,당귀수산. 어혈약으로 자동차보험으로도 쓰는약인데 굿이죠~~~~,하루에 몇 회 정도 먹으면 될까요?,@zxcgywlszxc 댓글들 꾸르팁,@lleegram  예식 이주전에 먹어야겟다
배 멀미엔 어떤 약을 먹어야되나요? 😵‍💫,제주도 갈때마다 필수코스요 ㅎㅎ 매년 가는 제주도인데 그래도 볼때마다 다른 느낌에 너무 좋네요,아~~~ 아까비~~~ 저희는 패쓰했거든요~ 담번 여행에선 꼭 가봐야겠네요~^^ 감사합니다,폐소공포증이 있어서 이생에는 포기입니다ㅜ 고약사님 뭐하나 여쭤보려구요 고1아들이 초딩때 팔 다리 근육이 간헐적으로 움직이길래 고약사님이 권해주신 마그네슘을 꾸준히 먹였어요 차도가 없어서 혹시 틱인가 싶었는데 그것도 아니라고 하네요 지금 고1인데요 말하다가 자꾸 입을 한쪽으로 씰룩거려요 어느병원을 찾아가면 좋을까요 아이가 예민한 성격인데 혹시 스트레스 때문일까요 답답하네요 이런병이 있긴한걸까요😢,저요!! 근데 엄청 멀미하고 토하느라 하나도 못보고 온사람 저요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,제주도 가긴 했는데 못갔어요😍😍😍,가본적없눈데 가보고싶네요~!! ㅎㅎ,오래전 갔던 온 곳이에요 처음엔 물속 밑으로 내려간다하니 마냥 겁이 났는데 와~ 너무 아름답고 신기하고 정말 잊을수 없는곳이었습니다,체질이마른편이고요많이피로하고요신장도허합니다혈액순환도잘안된것가아요,앗 저도 부모님이랑 동생이랑 다녀왔어요🙌 10년전에요 ㅎㅎ 근데 멀미나는거 빼곤 너무 좋았어요. 지금생각해두!!,스쿠버다이빙은 조금 무서운데ㅠ 대신 잠수함 너무 하고싶더라구요😍😍 넘 부러워요 ㅎㅎ,앗!! 저요저요!!! 🙋🏻‍♀️🙋🏻‍♀️ 기대보다 훨 좋죠?? ㅎㅎ 사실 저희는 제가 네비 길 놓쳐서 ㅋㅋ 차 돌릴려고 주차장까지 들어갔다가 어? 잠수함? 울애기 좋아하는데 어? 시간 곧? 하며 진짜 얼결에 탔다가 엄빠가 더 씬났다는 후문이~ 🤣 아이는 기억도 못하겠지만 😂 사진이 알려주겠죠? 🤭,저도 기억도 안나는 아주오래전에..10년이상 지난듯..나름 괜찮았던 관광이었어요^^,저도 한 10년 된 것 같으네요..시댁식구 온가족이 갔었네요.황홀하고 좋았어요.물고기떼들이 눈앞에서 지나다니는게 너무 신기 했어요..~,@happy_arin_smile 잠수함!!!
"유산균도 따져보고 먹어야한단걸 알았네요... 그냥 막사먹어도 되는줄요ㅠㅠ 비타할로꺼먹고있는데 추천해주신 제품으로 갈아타야할까요? 그리고 유산균만먹으면 방구가 많이나오는데 안좋은걸까요,",저는 다니스코 제조사꺼 100억마리 보장균수로 먹었더니 바로 효과 있었어요 방귀가 80프로는 줄어듬.. 살림카페 어느 약사분이 다니스코렁 한센이랑 한군데 더 추천해주시긴했는데 암튼 포장재질까지 신경써야겠어요~~!!,궁금한게 있습니다. 이산화규소 산화마그네슘 같은 좋지 않은 것이 들어가는 것은 크게 신경을 안써도 되나요? 특히 아이들 먹일때는 아무래로 눈에 거슬러던데.. 답변 꼭 부탁드릴게요,유산균 완벽이해입니다! 지금 먹는 유산균은 통에 들어 있어서 먹다보면 색갈이 변하더라구요! 알루미늄 개별포장! 알겠습니다. 👏👏👏,3-4일정도마다 화장실을 가는데요  변을 못봤다고 불편한건 없고 약간 가스가 찬거같은 정도인 상태입니다. 유산균을 먹으면 심하게 하루에도 여러번 설사를 하고 복통같이 있어요 이삼일만에 바로 그러고 유산균 안먹으면 원상태에요. 다른 유산균으로 바꿔도 그런데 ㅜㅜ 어떡해야 할까요 ㅠㅠ,그래서 뭘 사면 좋을까요? 광고말고 진짜 추천제품줌 가르쳐주세요~~~^^,제품이름이 셀땡아땡인가요???,"약사님 안녕하세요! 교대근무 3년차 20대 후반 직장인입니다. 교대근무를 하다보니까 건강에 관심이 생겨서, 약사님 유튜브 구독하고 공부하면서 어느정도 리스트를 짜봤는데 시간 괜찮으실 때 한 번 읽어봐주시면 감사하겠습니다 🥺 기본적으로 '오마비디유씨' 조합을 챙긴다음 추가 영양제를 챙겨줘야 한다고 말씀하셨는데, 4개 영양제 조합으로 가려다가 약사님께서 성분배합+연구개발에 참여 하셨다는 '마비' 조합을 보고 제품을 섞어보려고 합니다. 오메가3(스포츠리서X), 마그네슘(마그듀X), 비타민B(액티브비큐X), 유산균(락토비X), 비타민B,D,C(기초영양소), 단백질(CGX 분리유청단백), 아르기닌(퍼퓨시아), 간(S.A.T) 조합으로 섭취를 생각하고 있는데요. 비타민 B(액티브비큐X)만 먹기에는 D, C가 채워지지 않을 것 같아서 기초영양소를 골랐는데, B함량이 초과될 수 있어서 하루에 1알씩 섭취를 하라고 댓글 적어주신 걸 읽었어요. 그럼 '적극적 섭취 조합'으로 봤을 때, 아침(점심)/저녁 식후에 액티브비큐X 1알씩(총 2알) 먹던 걸, 아침식후 비큐X 1알, 저녁식후  기초영양소 1알 이렇게 나눠서 먹으면 되는 건지 궁금합니다. 그리고, 마그네슘이 눈에 좋다는 말씀은 들었는데 눈이 피로한 직업이라, 눈 영양제를 추가로 챙겨먹어야 할지(?) 아니면 말씀드린 대로만 챙겨먹어도 되는건지도 궁금하고요.. 아연도 몸에 좋다고 말씀해 주셨는데, 아연도 챙겨먹는 게 좋을지 궁금합니다! 말씀드린 비타민들은 50대초반 부모님과 같이 먹으려고 생각하고 있어요 ㅎㅎ 질문이 너무 긴데.. 질문을 남길 수 있는 공간이 여기밖에 없어서 글이 너무 길어졌네요 약사님 ㅠ.ㅠ 좋은 정보 주셔서 항상 감사합니다. 감기 조심하세요 🙏🏻",약사님 다양한 채널에서 채널에 맞게 많은걸 하시네요 유튜브. 밴드에 이어 인스타에서 만나서 반가워용^^,아~~딱찍어 제품 추천 받고 싶으네요 😞,저는 ㄷㅅㅁㄴ  먹는데...,안녕하세요! 여쭤봅니다^^제가 글루타치온함량 높은걸로 2주 조금넘게먹었는데 글루타치온 섭취로 관절이 아픈 부작용을 혹시 겪을수도있나요? 아님 부작용은 어떤게 있을수있는지 알려주시면 감사합니다 ㅜㅜ,안녕하세요 다름이아니라 뭐좀 물어볼려고 하는데요!,추천해쥬세욤🙏🙏🙏,아이 유산균도 추천해주세요
피부과 약을 15년 정도 복용하고 지금도 복용하고 있습니다. ~ 이정도면 만성염증에 해당 되나요?? ㅠㅠ 피부과 약을 복용해도 그 때 뿐이고 잘 낫지를 않아요. ~ 스테로이드를 한참 복용해서 그런지 몸은 자꾸 불어나고... 😂 하여... 뱃살타파! 몸무게 감량을 위해 헬스 PT 끊어서 열운동하고 있습니다. 🔥🏋️‍♀️🔥🏃‍♀️🔥 물론 고약사님의 극약 처방을 보며 공구로 구매한 오메가3도 열심 섭취하고 있습니다. 💊💊💊,제가 만성염증인거 같아요 가끔 흉통도있고 자가면역에 문제도 생겨 피부질환도 생겼네요 ㅠㅠ 당장오메가3를 복용하려고 어느제품을 먹을지 유튜브를 봤는데 이거 하루에 1알먹어야할까요? 3알까지도 괜찮다는 글을 봐서~ 어떻게 복용을해야할지 알려주세요,오메가3를 3개월~6개월먹고 한두달 쉬었다가 또 먹으라는 말이 있던데 맞는말인가요?,안녕하세요~저는 10번에 9번은 항상 피곤이 눈으로 오더라구요 ㅜㅜ눈이 시리다고 해야하나 ...갑상선암으로 한쪽을 잘라내고 더 그런건지  제발 안피곤했음 좋겠어요. 제가 먹으면 좋은 영양제가 있을까요??^^,"의사 선생님, 제 어머니는 당뇨병과 압박감에 시달리고 하지정맥류와 몸에 팽만감이 있습니다. 이제 혈당이 500이었고 침대에 누워 있었습니다. 그녀는 고통스러워 걸을 수 없었고, 잠도 못자고 의사를 불렀는데 아무도 어떻게 치료해야할지 몰랐어요 우리 엄마도 뭐 먹으면 당분이나 혈압이 오르고 다리가 붓고 살이 무거워요. 그녀의 상태에 대한 치료는? 침대에 누워서 손 안의 아기처럼 사랑하고 먹지도 못하는 그녀는 우리가 먹지도 마시지도 않기 때문에 배가 아프고 혀가 갈라진다고 합니다. 그녀의 가슴에 알레르기 반응 우리 어머니는 어떻게 낫나요?",저도 가끔씩 한 번씩 흉통 통증이 있습니다 ㅜㅜ 오메가 먹고 다른 또 방법은 없을까요?,"안녕하세요 약사님, 저 같은 경우는 혈소판은 정상인데 크고 작은 수술을 몇 번 했었어요.그럴 때마다 의사선생님들이 지혈이 너무 안되서 힘들었다고 하셨었죠 ㅠㅠ이런 경우에는 오메가3 복용 해도 될까요?",자궁근종 수술 경험이 있는데요 오메가3가 좋다 안좋다 말이 달라서 먹기가 고민되네요ㅠㅠ,학생도 생길수있나요...,약사님~~아스피린과 고지혈약 먹고있는데 오메가3를 또 먹어도 되나요?,"약사님 안녕하세요! 교대근무 3년차 20대 후반 직장인입니다. 교대근무를 하다보니까 건강에 관심이 생겨서, 약사님 유튜브 구독하고 공부하면서 어느정도 리스트를 짜봤는데 시간 괜찮으실 때 한 번 읽어봐주시면 감사하겠습니다 🥺 기본적으로 '오마비디유씨' 조합을 챙긴다음 추가 영양제를 챙겨줘야 한다고 말씀하셨는데, 4개 영양제 조합으로 가려다가 약사님께서 성분배합+연구개발에 참여 하셨다는 '마비' 조합을 보고 제품을 섞어보려고 합니다. 오메가3(스포츠리서X), 마그네슘(마그듀X), 비타민B(액티브비큐X), 유산균(락토비X), 비타민B,D,C(기초영양소), 단백질(CGX 분리유청단백), 아르기닌(퍼퓨시아), 간(S.A.T) 조합으로 섭취를 생각하고 있는데요. 비타민 B(액티브비큐X)만 먹기에는 D, C가 채워지지 않을 것 같아서 기초영양소를 골랐는데, B함량이 초과될 수 있어서 하루에 1알씩 섭취를 하라고 댓글 적어주신 걸 읽었어요. 그럼 '적극적 섭취 조합'으로 봤을 때, 아침(점심)/저녁 식후에 액티브비큐X 1알씩(총 2알) 먹던 걸, 아침식후 비큐X 1알, 저녁식후  기초영양소 1알 이렇게 나눠서 먹으면 되는 건지 궁금합니다. 그리고, 마그네슘이 눈에 좋다는 말씀은 들었는데 눈이 피로한 직업이라, 눈 영양제를 추가로 챙겨먹어야 할지(?) 아니면 말씀드린 대로만 챙겨먹어도 되는건지도 궁금하고요.. 아연도 몸에 좋다고 말씀해 주셨는데, 아연도 챙겨먹는 게 좋을지 궁금합니다! 말씀드린 비타민들은 50대초반 부모님과 같이 먹으려고 생각하고 있어요 ㅎㅎ 질문이 너무 긴데.. 질문을 남길 수 있는 공간이 여기밖에 없어서 글이 너무 길어졌네요 약사님 ㅠ.ㅠ 좋은 정보 주셔서 항상 감사합니다. 감기 조심하세요 🙏🏻",오매가3의 그 비린맛이랄까오😂😢 그 맛이 너무 먹기 힘든데 ㅜㅜ 좋은 방법이 있을까요.....😂,@od6_6bo  여보!!! 이거 다 여보증상 오메가3 먹어야해 먹고있어?,@sinsa847 에? 오빠증상인데...?,@purelove_mean 오메가3 먹으래!!!
이런.. 라방이 있었네요 ㅠㅠ 갱년기 여성호르몬제에 대해서도 좋은 말씀 한번 부탁 드려도 될까요? 승마추출물 성분의 갱년기 영양제(레미**)가 유명하던데 또 혹자는 서양승마 들어간 제품이 간경화를 부른다는 말도 있어서.. 방황 중이에요 ㅠㅠ 갱년기 영양제 추천 부탁 드립니다~!!!,오메가를@먹으면 염증이생기는데왜그럴까여… 점막,안녕하세요 오늘 건강검진 결과들으러 갔다왔는데 제가 고지혈증이라네요 약 추천해주시면 감사하겠습니다..,혹시 눈에 좋은 영양제 어떤게 있을까요,너무 기여우세여^^,유튜브에서만 보다가 인스타에서 리방으로보니 새롭네요 좋은 정보 감사합니다 😊,"약사님, 유투브 와 인스타 잘 보고있어요. 저는 40대후반 여성 인대  피검사에서 류마티스관절염이 나왔습니다.관절이 아픈곳은 손가락 한군대 정도이고 ,몸이 많이 피로하고 불면증이 있어요.  오메가3와  어떤 영양제를 함께 먹으면 좋을까요?",오늘도 감사합니다🙆‍♀️,약사님~~ 과민성대장증후군은아닌데 자주 가스차고 설사하고 장이 안좋을땐 어떤 유산균을 먹어야할까요?,피곤한 바타 닮으신거 같아요,🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂👍👍👍👍👍👍👍👍,놓쳤네요ㅜㅜ  다음을 기약합니다~^^,수험생 영양제 추천부탁드려요. 머라아파 배아파를 달고 삽니다.😂,쌤 밴드명이 뭐예요?,감사합니다
저도 축구보면서 느낀점은 벤투감독 하에서 4년동안 추우나 더우나 땀방울 흘리며 너무 애쓴 우리 태극전사 축구 국가대표 선수들 너무 자랑스럽고 고생 많으셨습니다 세계적 축구 선수들 다수가 있는 포르투갈 팀을 상대로 객관적인 실력으로는 대한민국 대표팀은 한수 아래입니다 유럽의 세계적 포르투갈 축구팀과 아시아의 한국축구팀이 게임하는 것은 누가봐도 대한민국은 포르투칼에게 질거라고 생각했습니다 우리축구 대표팀이 승리에 대하여 얼마나 간절했길래 선수들이 집중력은 평소때보다 달라보였습니다 그래서 하늘이 감동받아 도와준것이라고 생각합니다 축구를 통해 느낀점은 우리 삶의 인생도 지금부터라도 정직하게 땀방울 흘리며 진실하고 간절히 최선을 다해 살아가면 반드시 지금보다 더 낳은 삶을 살아갈수 있을거라 믿어봅니다^^,"뉴질랜드 시간 새벽 4시라 엄청 졸면서 기다리고, 중간중간 졸며 경기보다 잠이 확깨고 눈물까지 흘렸....😍 대한민쿡 자랑스러워요 🫶🏻🇰🇷","기적도 노력하는 자만이 얻을수 있는것 같습니다, 이번 월드컵은 확실히 그동안의 월드컵보다 선수들의 노력이 돋보이는 경기로 채워지는것 같아서 마음이 좋네요👏👏",맞는말씀 노력의 결실 땀의 댓가죠 대~한민국 👏👏👏👏👏,저도 같이 울었어요 ㅠㅠㅠㅠ 너무너무 감동입니다😍 얼굴이 저런데도 죽을 힘을 다해서 싸워준 쏘니 사랑해요,맞아요 기적이 아니라 우리 선수들 저력 백퍼 공감합니다👏👏👏👏,눈물났네유 같이,네 노력의 대가이지요 같이 울었네요 괜히 울컥해서요^^;;;;;; 자랑스럽습니다(그댄 나의 챔피온~~ 너와 나의 챔피온~~ ㅎㅎ),말해뭐해여~함께 환호하며 감동의 눈물을 왈칵 쏟은 밤엿어여..진짜 잘 싸운 우리 대한민국 국가대표팀예요🇰🇷⚽️,저도 울었는걸요 😭,저도 꼭 보면 져서 안봤더니 넘 아쉬웠어요 못봐서ㅠㅠ,이길줄 알았던 경기~~ 함께 울었다는... 브라질전도 기쁜소식이 들려오길~~!!^^,이길줄 알았던 경기~~ 함께 울었다는... 브라질전도 기쁜소식이 들려오길~~!!^^,같이 울었어요😂😂,진쨔 자랑스러워요 🇰🇷🇰🇷🇰🇷
