0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
헐 그럼 항히스타민제에 카페인이 소량 들어있는거에요???????? 나 처음 알았네...,디카페인은요?,그릇이 비싸보여요😎🧡,"약사님,🤚질문있는데요. 얼마전 약국에 <지르텍>을 사러갔는데, '세티리진염산염' 성분의 복제약을 권하셨는데 효능은 같은지 궁금합니다.",좋은 정보 감사해용!!😍👍,😍😍😍좋은정보 정말 감사합니다 🙇‍♂️🙇‍♂️,영양제도 커피랑 마시면 안될까요??,팀홀튼 사랑해요,고맙습니다❤️,@sozoo_zoo2so,@jmxmjxmj,@woongboy,@hyo_ohy @wjd.rlo,,
손이 건조해서 갈라지고 째지고피가나는데ㅠ 병원가면 습진이라고해요… 그리고 습진약을 바르면 스테로이드 내성이생겨서 잘안없어져요 ㅠ ㅠ한의원다니면서 몇백들여 완치했다고 나왔는데  완치라는게없는걸까요 … 손가락에 퍼지는거같은느낌도있어요😢,다크서클 없애는 약은 없을까요😢,"혹시 눈 주변 아토피는 어떻게 해야할까요?😢 눈 앞머리쪽이라 피부과에서는 안과가서 물어보라 그러고, 안과에서는 안연고만 주구장창 처방해주셔서 몇년째 낫지를 않네요ㅜㅜㅜ",투투 모르는척하기 ???,너무빠르게지나가용~ㅋㅋ ㅠㅠㅠㅜ 좋은 정보 감사해요❤️❤️❤️,약사님ㅋ 요즘 나이가 들어서 그런지 피부가 약해지고 피부트러블 때문에 너무고민하고 있었는데 아주 도움이되는 영상이예여👏👏👏❤️,#일과이분의일 #손댄스,투투를 모르신다구요?? 헉,안녕하세요 ~대학생 딸아이 등드름에 좋은연고 있을까요? 여드름도 있지만 요즘등드름 때문에 고민입니다,30년째 아토피 달고사는 사람으로써 효과빠른 연고는 후폭풍으로 언제 돌아올지 모르기에 스테로이드 사용을 절대 권장하지 않습니다,비판텐이 최고,@_9763___ 은율이 혹시 피부 올라오면 꼭 봐라 ㅠ,@lovelylovepowder 오홍,@yountaeone,@jmemade
"안녕하세요❤️ 약사님 영상이 귀엽고 재밌어서 늘 잘 보고 있습니당 🧡 피곤해서  턱쪽  임파선 붓는 경우에도 1번 먹으면 효과 있을까요?? 운동을 꾸준히 해도 자다가 다리에 쥐가 나면 며칠씩 안풀리는 경우가 많았는데, 림프순환이 문제였을수 있겠네요 도움되는 정보네요💛","센시아,센실라 그냥 다리가 선천적으로 두껍고 근육형 (닭다리같은 알 )인데 먹으면 효과볼까요?겨드랑이, 서해부 림프도 뚫고 싶어요",하지정맥인거는 확실한데 개선제면.. 역시 시술이나 수술이 최고의 방법인가요 ㅠㅠ..,다리 붓는 사람들에게 도움이 되는 영상 감사합니다~^^😃,혹시 눕기만하면 왼쪽발바닥만 저릴때는 어떤걸 먹어야하나요??😢,이거..정말 먹으면 효과있나요…????!!!,뉴베인은 매일 음주하는 사람이 먹어도 되나요~?,6주정도 복용하면 종아리 부종은 다 사라질까요? 아님 일시적인건지 궁금해요,매일 복용해도 상관없는건가요?,영상이 너무 빨라요 ㅠ😢,장기 복용시 부작용은 없을까요?,안녕하세요 전병원에서 검사도햇는데 아무런이상이없는데 몸이잘부어요 붓기부종에는 어떤걸먹어야하나요 몸이부으니 피로하고 몸도무겁고 몸무게도부을때랑안부을때랑차이가나요 부종에조은제품알려주세요,저녁이되면 붓고 종아리고 단단하게 무겁게 되는데 어떤 약이 도움이 될까요??,정맥순환 장애인지는 혹시 확인할수 있는 방법이있을까요? 수족냉증이랑은 조금 다른거 같아서요😂,안티스탁스정은 빠졌어요?
도미나크림있는데 개봉한지 좀 되었는데 유통기한 내라면 사용해도 될까요..?? 뚜껑열면 겉부분이 약간 투명해져있는데... 써도되면 꾸준히 발라보고 싶어서요...!👉🏻👈🏻,주근깨에도 효과가있을까요? 자외선 차단제 발라도 외출했다 돌아오면 주근깨가 진해져요ㅠ,기미연고 살때 처방전이 필요한가요??? 필요없는 기미연고 추천해주세요😍😍,안녕하세요 ! 여쭤볼게 있는뎅 😢해외여행을 갔다오면서 물이 문제였는지 얼굴에 갑자기 안나던 화농성 여드름이랑 뾰루지가 올라오더라구요 클리오틴을 쓰고 있는데 애크논을 같이 사용해도 될까요 ? 그리고 기미크림 멜라토닝크림도 같이 사용중인데 이 3가지를 함께 써도 괜찮은걸까요 ..? 아니면 따로 따로 날을 나눠서 해야될까요 ?,도미나 멜라노사 멜라토닝  다 다른건가요? 눈가에바르고싶어요,해외녀행갓다왓는데 광대쪽에 잡티가 올라욋어요 거기에 발라도 효과잇을까요?,여쭤봅니당 먹는기미치료제는 효과가 있나요?,기미연고?크림은 g으로 코딱지로 팔던데...꼭 처방전이 있어야하나요? 도미나 말고요,오우 좋은뎅❤️😍👍,기미연고 바르고 형광등은 괜찮나요..??,혹시 스티바에이크림은 효과는 뭔가요?,영상에 선생님이 바르신 기미 제품은 뭔가요?,눈가에 바르고있는데..😢 부작용 없으면 계속 써도 되겠져?🥲,안녕 혜란아~~ ㅋㅋ 이렇게 보니 반갑네 ㅋㅋ,아침세안은 미지근한 물로 여러번만 해도 되나요 ? 폼클렌징 안써도 될까요 ? 기미연고 바를 때랑 그렇고 평소에랑 여쭈어봅니당
중등아이 여드름때문에 영양제먹이고픈데 추천좀해주세요~제품도같이추천좀부탁드려요~ 얼굴이랑목이랑등쪽이랑 났다가안났다가 계속반복을하네요ㅜㅜ,이것때메 피부과 약 먹었는데 소화가 너무 안되다가 참고 계속 먹으니까(여드름은 줄어서 계속 먹음) 식욕없구 구역질 할정도로 위가 나빠져서 열올리는 한약먹음 -> 전보다 등드름 가드름 20배 가량 많아짐 이런경우엔 어떻게하나요 ㅠㅜ 밥을 1.2개월간 제대로 못먹었던 기억에 두려워서 피부과도 못가겠어요 .....,"아우 등드름 가드름 😭 바디워시 이런것두 잘 살펴야겠더라구요, 저는 피지보단 건조형이지만 씻는 단계 부터 잘 관리하는게 중요한거 같아요! 약사님 릴스 오늘두 너무 좋아요 🫶🏻",영상 속도가 너무 빨라요~,너무빠르다영상이ㅜㅜ,엉드름은 어카나용 ㅠㅠ 영상속도가ㅜ넘 빨라유 ㅠㅠ,오늘따라더욱꽃미모💝,👏👏,어맣 가드름 너무 웃긴데 ㅋㅋㅋㅋ😂 등드름 관리할라면 달라붙는 옷 입으면 안된는구먼😢 일반 좁쌀형 얼굴에 난 여드름은 어케 관리해야하남?? 🤔,제가 매우 관심이 있는 주제에요 ❤️ 오늘도 좋은 정보 감사합니다 약사님,영상 스톱이 안되네요ㅠ,@imyu_99,,,
"볼쪽에 아픈 염증이 크게 느껴져서 피부과에서 염증 주사를 맞았는데, 주사바늘 자국이 그대로 났습니다ㅠㅠ 나이먹을수록 파인 자국이 점점 커지는것같은데, 이것도 연고로 호전될수있나요?",일주일전쯤 아이가 코 밑에 손톱으로 긁혀왔는데 마데카솔연고만 발라주고 있었는데 새살이 올라오면서 긁힌자국이 더 선명해 보이네요 ㅠ.ㅠ 알려주신 이거 쓰면 될까요??,저희 큰딸도 여드름 나기 시작하던데 괜히 손댔다가 흉질까봐 걱정되더라구요~ 애들 흉터에 쓰려고 노스카나 항상 가지고 있는데 활용해봐야겠네요~,노스카나나 연고 바르고 선크림 바르면 뭔가 연고가 닦이는 기분이던데 그런 건 아닌가요? ㅠㅠ 충분히 흡수를 했다 싶어도 끈적하던데 바르고 한 시간? 적어도 십 분은 지나면 선크림 발라도 괜찮은 걸까요?,2년까진 안됐고.. 10개월쯤 됐는데 거뭇한 착색은요??😭😭,임산부는 사용하면 안되지요?,글자가 너무 빨리 사라져서 순삭 이네요😂😂😂😂😂,노스카나를 바르고 선크림을 바르면 좀 끈적하고 마스크에 자주 묻어나는데 괜찮나요 ?,붉은 흉터에 노스카나를 바르고 자고 일어나면 항상 그 부위에 새롭게 트러블이 올라와요ㅠㅠ뭐가 문제일까요,딴곳에난여드름도가능한가요?,뽀루지짜고 거뭇거뭇자국엔 무엇이낫나요? 영상이 넘빨리지나가용😮,재생크림같은걸 바르면 붉은 흔적같은거에 효과 있을까요..?,오 꼭 저장해두고 봐야겠어요😍❤️ 꿀정보!,더 적극적으로 춤춰주세요 내려놓으셔야합니다🔥새해 복 많이 받으세요!:),켈로이드는 우짜죠
쩝...그냥 개인적인 생각인거죠..과시로명품명품거리는건  좋진않지만...나와 다른생각이 틀린건 아니니까요...,저도 남자친구가 명품 선물해준다하면 차라리금 사달라하고 아님 여행가자해여^^ 절대 명품은 안받아요금은 써도 기스나면 녹이면 되니 값어치가 안떨어지지만 명품가방은 들고 다니다 기스나고 하면 결국 값어치가 떨어지잖아요 ^^ 나중엔 결국 주객전도 되는게 너무 싫어서 ㅎ..글고 어떤사람이냐에 따라 10만원짜리 듣보잡 브랜드 들고 다녀도 비싼가방인줄 알더라구욥,"와~ 정말 멋지세요! 어떤 릴스는 저렴한걸 사는것보가 “돈모아 명품을 사라”이런 강의가 있던데.. 여유가 있어 명품을 살 능력이 있는 경우가 아닌, 그리 여유롭지 않음에도 불구하구 수십개월 할부로 구매해야하거나(요즘엔 정수기처럼 장기 렌탈식도 있던데) 그런 경우라면 스스로가치를 빛낼수 있는 자신이 명품이 되는게 더 나은 선택에 한표! 저두 저를 빛내기 위해 더 노력해야겠어요!",언니 화이팅!!❤️ 나도 나이먹을 수록 명품에 점점 관심이 사라지네 ㅎㅎㅎ 진짜 중요한건 내면의 힘!!!🔥,공감되요 저도 고등학교 17때 밥값줄이고 산 폴스부띠그 가방은 27이되서도 쓰고 있어요 명품도 좋지만 아끼고 모앗던 추억이 더 큰 것 같아요❗️☺️,👏👏👏 이거보고 물욕 참아요 !!! 약사님도 안사는데 나따위가 ? 하면서 .. ㅋㅋㅋ,맞아요🙌 자존감은 명품과 전혀 관계가 없더라고요👏👏,노후 생각하며 애써 모으다가 일찍 돌아가신분이 있어요 너무 과하지 않다면 그냥 하고 싶은거 사고 싶은거 적당히 하며 사는게 좋은거 같아요,여섯살 터울 두 아이 학원 보내고 먹이고 입히고 했더니 명품이 아니라 나한테는 아무것도 투자 못하네요,👏 공감해요  노후에 가난한건 너무 비참하죠 🙄,우리 남편이 맨날 하는 얘기네요..명품 가방부터 놀랐던 건 젊었을때  끌어쓴만큼 가난한 노인이 된다는거...그래서 제 생일 선물로는 제 취향은 무시하고 팔아도 제 값이 나오고 묵혀뒀다 팔면 더 이익볼수 있는 순금 팔찌를 받기로 하였어요...,멋있으세용! 저도 명품가방에 큰 욕심은 없지만 나이들며 경조사가 생기면서 하나정돈 있으면 좋겠다 생각이 들더라구요 어느정도가 적당하고 무난할까요?!추천해주세요!!,쌤은 눈빛이 명품👀❤초롱초롱,공감되면서 다시한번 느끼게해주셔서 감사해요😍,@jigons_96 나도 이제 이렇게 말할래 ㅠㅋㅋ 근데 무섭다 알고리즘
"안녕하세여! 최근 영상에선 스킨바르고 여드름약 바르고 10분 후 로션 바르라고 하셨는데, 여기선 로션바르고 약 바르고 자외선차단제 발라야한다고 하셔서.. 혹시 저녁에 바르고 자려는데 자외선 차단제도 발라야하는걸까요?",아젤리아는 여드름 짜고 아문 후에 바르는건가요? 아님 짠 직후나 짜기 전에 발라도 될까요? 좁쌀의 경우도 궁금해요! 그리고 볼쪽에 좁쌀이 와다다 생겼는데 클리어틴 바르면 짜지 않아도 사라질까요? 엄청 자잘하게 나질 않아서요!,"🌞여드름약 사용은~,약을 바른 후 자외선차단제를 꼭 발라주세요!!<<< Q.1) 자외선차단제를 여드름 주변으로 바르나요? Q.2) 만약 밖에 나갈 일이 없다면, 자외선차단제를 안 바르고 생략해도되나요?",코에 나는 화농성여드름은 어떻게 해야할까요?,안녕하세요.오늘 처음 뵙습니다😅초5 이제 이마.콧등 여드름생겼어요.짜면?알갱이처럼 나오는데..안짜고 약 발라야할까요?,안녕하세요 ^^ 에스로반같은 모낭염 연고는 내성때문에 2주? 이상 바르지말라고하던데 저는 효과가 직빵이긴 하더라구요...ㅎ 😂 적당한 휴약기를 가지면 장기적으로 발라도 문제없을까요? :),안아프고 빨간 여드름에 수란트라크림 처방 받았는데 효과가 미미한데 추천해주실만한 연고 있으실까요ㅠ,갑자기 좁쌀여드름이 얼굴 전체적으로 폭발하다가 2주정도 후엔 만지면 딱딱한데 아픈 왕여드름으로 엄청 많이 번져서 병원가서 경구약처방 받고 나딕사 크림을 발랐는데요 모낭염인 것 같은데 나딕사 크림의 정확한 용도?를 알 수 있을까요? ㅠ 그리고 모낭염에 효과좋은 연고도 알려주시면 감사하겠습니다 ㅠ 매일 관리하면 천천히 개선되다가도 다시@올라오느건 너무 빠르네요 ㅠ,안녕하세요. 너무 빨리 지나가서 잘 못봐서 한참 보다가 결국에는 문의드립니다. 사춘기 아이가 거의 온 얼굴에 여드름 있는데 뭐 바르면 되나요 ? 간절하니 꼭 답변 주시면 감사하겠습니다😍,등여드름..에는 뭐바르면되나요?ㅜㅜ약국에서 큐아크네 주던데 효과 1도없는거같아요ㅜ,혹시 피부 트고 자극으로 붉어지는데 진정 연고(수용성 겔?같은거)랑 입술각질에 색소침착에 좋은 연고도 추천가능할까요?,큐 아크네....... 잘못 발랐다가 결혼식 한달 앞두고 피부 뒤집어져서 식겁했던 사람이에여.. 절대 쓰지마셨으면 ㅠㅠ😂,색소침착된 후엔 뭐 바르나요?,혹시 여드름 흉터에는 좋은 바르는약 없을까요 ㅠㅠ,
맞아여~~결 맞는 사람끼리 잘 지내면되죠~지적 악성댓글 신경쓰시지말아부리고 하고싶은거 하세오 그게 옳아오~응원할게오:) 그리고 약이 저렇게 나오는지 처음 알았어요!!,알약까주는기계 저거 넘신기방기하네요 알약크기상관없이 PTP면 다 가능한거죠?사용하시면 편리한가요?,아이들 물약에 들어가는 약하고 썪는 달달한 액은 무엇인지 궁금하네요,악플이랑 디엠에 겁내지말고 영상올려주세요 방금발견해서 정주행중 영상 다 너무좋아욤,정형외과 약?? 깨끗하게 하시네요 👏👏 ㅋㅋ,언니 언니 옆에는 외국인노동자도 있어!! ㅋㅋㅋㅋㅋ ATC 약심는거 보니까 새록새록 아 언니도 보고싶고 한국가고싶다 😭,세레콕시브 100?,ㅎㅎ 내가 먼저 좋은 사람이 되면 되징😍❤️,끝까지 보게되는 마성의 영상 ㅎㄷㄷ,오아 약국 가림막 뒤편너머의세계를 이제알았네요😍,저 부르셨어요? 😍,대학시절때부터 너무 좋은 지인을 두셨군요!😊 완전 공감합니다👍👍,와~ 손놀림 멋쪄라😍,뭔데@이게 이랗게@ 힐링되는건지 😂,Atc인데 수동으로하시네요😢
췌장염인사람도 먹을수있나요? 가스가 몇일째 안나와서요 ㅠ,설사하는데 먼는약 있는지요😢😢,초등학생도 먹을수있나요😂,약사님 혹시 과민성대장증후군 있는 사람이 먹어도 될까요??,공복에 먹어도 괜찮나요??,요거 대박일세!👍😆👏,오 속 더부룩했는데...꿀팁!,임산부가 먹을 수 있는것도 있나요?!,약 이름이 어디에 있는거죠??😂😂,매일 먹어도 되나요,아하~~~~~~~~~~~~~😮😮😮😮😮😮😮,여전히 멋있어 우리혜란이❤️,@_hyun_9_ 현수에게 추천!,@ji.xon_ ㄱㅊ 나 방귀 존나 많이 뀜 거의 카트라이더 부스터처럼 뀔 수 있음 👍,@oneflower.zip 왜 말안해줘
간단하네요👍👍👍 행복하게 즐겁게 살면되는거죠🤗🤗🤗💗💗💗,우와~ 브라보~~~~👏👏👏👏👏🥳🥳,언니 팔로워6천 무슨일ㅋㅋㅋ멋찌다 우런니❤️❤️ ㅋㅋ,무난하게 다 이루셨네요!! 멋지세요😍🤣🤣,최고예욬ㅋㅋㅋㅋㅋ👏👏👏😍😍,우와 다 이루셨어요!!!ㅋㅋㅋㅋㅋㅋ👏👏,야호 마무리는 행복하게~ 👏👏👏,언니 센스 최고 😍😍,어쩜 어쩜..영상이ㅈ내얘기,어쩜 어쩜..영상이ㅈ내얘기,ㅋㅋㅋ 센스쟁이 약사님~,지워주는 센스 ㅋㅋㅋㅋ넘 재밌게 봤어요😂😂😂,@j_hyuniee 누가 우리 목표 훔쳐봤냐?,출처는 남겨야죠. @knamu123,@changhlee10  어때 오빠도 목표 달성?
오호 👏 과학적이에요. 한번 해봐야겠어요,"캡슐이 항상 걸리고, 위가 아파서 따뜻한 물에 녹이듯 먹었는데 이제부터는 약사님 방법대로 먹어봐야겠어요.",아이들은 특히 알약 먹기 힘들어하던데 이렇게 알려주면 쑥쑥 잘 넘기겠어요😊 꿀팁 감사합니다😍,짱 꿀팁입니다 :) 약국에서 복약지도에도 활용해볼게요 ^^ 감사합니다 ^^👏👏👏🙌,조카 알약 못 먹는데 얘기해 줘야겠어요~😊👍🏻,실례지만 저에게 DM 한 번만 주시겠어요?! 여쭤볼 게 있어서요 😊🙇🏻‍♀️🙌🏻,어맛! 약사님 오늘 핑쿠 핑쿠 💓,주말에 가슴아픈일이 많아 아직도 슬프네요..,와 진짜 꿀팁이네요 캡슐 안넘어가서 꺼려했는데ㅜ 정보 감사해요👏👏,유이약사님 제가 뜨는캡슐이 잘안넘어가더라구요 꿀팁이네요 제피드에도놀러오세요 친구맺고싶네요 😍굿밤되세요❤️🙌,약을 진짜 못 삼켜서 목구멍에 늘 걸려있는 느낌이있는데 정보 감사합니당,친절한 안내 넘 좋습니다😍👍👍👍,@sbmk_0109 약 잘 못삼키는 사람~,@rang_08 오오오 빨대도오전,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
카페라떼는 괜찮을까요~?,맞아요 그리고 대변활동 잘 했으면 하는 날에 한 잔 마시면 좋죠 헤헤,저도 커피 넘나 좋아해서 임신 중에도 끊을 수 없더라구요 스트레스 받지 않고 즐겁게 즐기는 커피타임☕️,😍,약사님. 커피를  마셔도 졸린건 무슨이유때문일까요. 아메리카노를 많이 마시는편인데도 졸음이오네요..,한잔만 ㅜㅜ마셔야하는데 ㅜㅜ한번들이키는커피는 매직같아서 ㅎ잠자기전에도 커피한잔을 내려마시고있다는 반성해야겠어요,약사님과 마시고 싶네요 커피 ☕️😀,오… 저 아침에 앰플커피 한잔 했눈데 괜히 기분 좋은데요~~? ㅎㅎ,벌써 한잔 중인데요 약사님😂 오늘 하루는 이제 뭘로 버텨볼까요ㅜㅜ,"저, 커피 중독자입니다 😂 그런데 나이 들고부터는 하루 대용량으로 두잔이면 족하네요^^ 커피의 유해성도 많지만 이런 좋은점은 저를 더욱 행복하게 만듭니다 😍😊",적당량의 커피 마셔보고 싶다… 😢,,,,
@vora.park 😘,팔로우했어요 ❤️영상 하나하나 도움 뿐만 아니라 정성이느껴져서 감동했어요  무리하지마시고  오래활동해주세요  언제든지 영상 기다릴께요 😍,고마워요~😍🙂🙃🙂😊,멋지세요👏👏👏,마인트롤은 처음 들어보네요 저도 한 번 먹어보고 싶어요 ㅎㅎ,😍,내몸부터 먼저 잘 챙기세요~ 그래야 정보 많이 전해주시죵❤️ 약사님 저는 요즘 눈이 건조하고 뻑뻑해서 눈물약 샀는데 그냥 약국에서 주는대로 받아왔다가 약사님 생각이나서 글올려봐여~ 눈물도 좋은제품이 있나 궁금해요. 예전에 동생이 시원한 눈물이라면서 일본제품을 줬는데 그건 어때요? 호랑이약처럼 엄청 눈에 강한 자극을 주던데 시원하긴 하더라구요 ㅎㅎ 주말 잘보내세요❤️,기분좋은 응원이네요 감사합니다😍,매일매일이 피곤한데 부신피로증후군이 아닌가 싶어요ㅜㅜ 알려주신것 하나하나 시도해봐야겠어요😂 일단 연휴부터 쉬고요 ㅎㅎㅎ 연휴잘보내세요 약사님~,토닥토닥👏👏 유이약사님 그동안도 수고 많았어요~😍❤️ 이제 본인도 잘 챙기면서 일하길!👏👏,😍😍😍즐거운 주말 보내세요 🤗🤗🤗,아이공 😂😂😂 모든 엄마들의 공통 고민이 아닌가 싶습니다. 🥲 번아웃은 정신력의 문제가 아니라 체력때문인게 거의 맞는거 같아요. 이번 주말도 화이팅이에요! 약사님,"약사님 😢 수고했어 오늘도 에서 왜 눈물이 납니까 ㅠㅠㅠㅠ 약사님 글 읽는 내내 내 얘기인가 했어요.... 항상 다른 사람, 식구들만 챙기고 그 사이에서 아등바등 나는 무얼하는지, 지친 나는 도대체 누가 위로해주는지 😭 약사님, 정말로 수고하셨어요, 오늘도 🫶🏻",내 몸 돌보고 챙겨주기^^ 제가 사랑하는 특효약이네요❤️❤️,
@_0_0_yi,처방전 가지고 있다가 평일에 타면 안되나요..? 처방전에 처방받은 날짜기준잉가요?,와 꿀팁  감사합니다!!,@seung_eul 헉,@yong_92 @miumi1u @baes0yeon,@bobobogomi,@kkk100.4,@kimgongju_4  헐 !알고있었음 ??,@o.sangjunnnn 그렇대,😮,Ah,@ha_euney23 그렇데!!,@dltmf4332 이거완전최근에알았어,@xuxnxun  헉 몰라써,@p._ssol 진짜에여 형부?
좋은것 하나 알아가네요!🥰 더 알아가고 소통하고 싶어 선팔하고 갑니다! 💜,영양 배우고 싶습니다!,좋아요 반사하고 선팔하고 갑니다 좋은정보들 많네요 필요할때마다 얻고 가볼게요🔥🔥👏👏 하루 마무리 잘하시길,다이어트와 릴스일상을 소통하는 진선코치에요~ 일상 반해서 선팔합니다.  긍정에너지 나누며 찐소통하며 성장하고 싶어요~ 행복한  하루 보내세요😍😍,당뇨있으신 분들에게 가장 중요한 생활꿀팁까지👏👏 전 게시글에 이어 슈가크래쉬에 대해 설명해주셔서 기억에 잘 남아요👍,저도 단 음료 딱 끊었어요! 요새는 다 탄산수로 먹고 있답니다 ㅎㅎ,콜....라인데..안되겠조?😢,"선생님, 좋은 정보 그리고 배울 내용이 엄청 많으시네요 자주 들르겠습니다.맞팔해요😍😍",우와~~슈가크래쉬가 이런 의미인거군요~~ 저는 음료를 거의 잘 안마시는데 울 딸들이 넘 좋아라해서 걱정이 많아요~~❤️,좋은 정보 감사해요~~😍,"여기서 콜라. 이럼 안되죠? ㅋㅋㅋ 식후 먹는 단 음료가 안좋다던데, 사실 공복 중 단 음료가 더 안좋앗던거네요^^",술만큼 탄산음료가 나쁘다는 말도 있더라구요 ㅠㅠㅠ 단순당 너무 무서와요!!!😭😭,저의 최애 음료=맹물 입니다. ㅋㅋㅋ,,
유통기한 일년 지난 루테인 개봉 안 한거는 먹으면 안되려나요?,세상이쁜 천사약사님~❤️❤️❤️ 늘 사랑담긴 정성담뿍 정보들 감사드려요❤️❤️❤️,약사그램 약사님 감사합니다😍😍,유이님@팔로 하고 갑니다^^,비타민d도 알려주세요~~,잘알아둬야겠어요,느므 이뿌심 여신미모 👏👏👏❤️❤️❤️😍😍😍😍😍❤️❤️❤️😍😍😍😍😍,오우 연고가 진짜 생각보다 짧군요👀,약사님도 운동 좋아하시는지요?,팔로우하고가요ㅎㅎ,😍,항상 고민 되면서 먹어야 돼? 말아야 돼? 했는데 ㅋ 오늘도 꿀정보 감사해요😍,감사합니다,좋은정보감사 🙌🙌,셔츠이뻐용🔥🔥❤️❤️
