POS String,분류된 품사
지미추카페  마지막피드??지미추는 구두로유명해서 당연히카페에  구두가 있을줄알았는데  가방이 있더라구요주로 미니백이전시 되어있었고직원분이 가방 들어볼 수있다고해서 들어보면서 사진도찍고  가방도 구경했답니당??이런 마케팅 전략좋은것 같에요:)이번주말은 크리스마스죠다들 뭐하실껀가용ㅎㅎㅎ저는 남편이랑 놀라구요??모두 즐거운크리스마스 연휴보내세요??미리 Merry Christmas??,미추|카페|마지막|피드|지미|추|구두|유명|카페|구두|가방|미니|백이|전시|직원|분이|가방|사진|가방|구경|답|당|마케팅 전략|이번|주말|크리스마스|남편|이랑|모두|크리스마스|연휴|미리
?????D-42색다른 느낌??당분간  웨딩피드가자주올라갈꺼같에욥??ㅋㅋㅋㅋㅋㅋㅋㅋㅋ슬슬 식전영상이랑  모바일청첩장만들려고 사진 고르고있답니당완성되면한번올려보게용??즐거운 주말보내세용?                                       ,느낌|식전|영상|이랑|모바일|청첩장|사진|주말|보|내세
    갔다왔어요??요기도나만알고픈 카페지만맛보기로ㅋㅋㅋ이 카페만의시그니처인애프터눈티세트올려봅니당?실물이 더이쁜데ㅜㅜ카메라에 안담긴것같에요속상쓰??새장 케이지에세상 이쁜디저트가담겨있답니당??마카롱쫀득해서너무 맛있어요크림안에 딸기필링도있어서jmt??  맛있고케이크도 맛있고.맛없는게 없음??여기서2키로 찐것같에요??가격애프터눈티세트(커피 .티 ) 2인  ㅡ29000원다음 피드에상세히올려보겠습니당??                         ,요|기도|케이지|세상|디저트|합|당|마카롱|득|크림|안|딸기|필|링|케이크|맛|가격|애프터|눈티|세트|커피|티|피드|습|당
  치팅데이??  대표메뉴인  야들야들하면 질기지않아요전복도맛있고내사랑?새우도탱클탱글하니너무 맛있었답니당ㅎㅎ삼겹살도 맛있어욥여수는갓김치가유명한가바욤갓김치랑 문어 고기랑같이 먹으면끝나요??갓김치너무 맛있어요ㅋㅋㅋ 고기다 먹고 돼지고기기름에 밥볶아서갓김치랑먹으면별미랍니당?꼭드셔보세욥??갓김치볶음밥ㅋㅋㅋtmi지만자랑하고파서ㅋㅋㄱ남자친구가볶음밥 하트로만들어줬어욥??센스쟁이?너무맛있게먹었네요ㅎㅎ??가격여수돌문어삼합ㅡ중39000원 대 59000원갓김치볶음밥ㅡ3000원                        ,대표|메뉴|야|야|문어|고기|랑|갓|김치|고기|돼지고기|기름
더우니까 한치물회~♡          ,물
즐거운주말남자친구랑급만남서먹은쭈삼겹쌈밥정식을올려봅니당??가격??쭈삼겹쌈밥정식 ㅡ15000원오통통한쭈꾸미와삼겹살 조합말안해도아실꺼라고ㅋㅋ생각해욥야들야들한 쭈꾸미와고기를 야채와쌈싸서ㅋㅋ먹으면 꿀맛?너무맵지도않고달지도않는적당한 감칠맛으로이루어진 정식이였어욥고기양도많고쭈꾸미도 엄청많이주심ㅎㅎ요기는반찬도??취향저격입니당전 초딩입맛이라잡채랑 튀김류좋아해요ㅋㅋㅋㅋ집앞이라자주가서아구찜만먹어봤는데쭈삼겹살쌈밥정식도맛있는것같에욥??????????맛점하세용??                           ,꿀맛|감칠맛|초딩|입맛|이|라|잡채
피자는 도미노??넘  마시쏘요?? 블록버스터4 -35900원요런콰트로피자좋아요다양하게 먹을수있어서좋은것같에용ㅎㅎㅎ휴가가 너무 순삭이라아쉬운 한주 시작이네요??즐거운 맛점하세용??                      ,피자|도미노|넘|마시|블록버스터|원요|런|콰트로|피자|다양|주|맛|하
상암동에스테이크덮밥잘하는맛집 발견했어욥?  곳이구요낮에는 밥집 밤에는 술집ㅋㅋ이래요ㅎㅎㅎ이름이 특이했는데사장님 성함ㅋㅋ 이더라구요저는  덮밥    둘다 너무너무 맛있어요?요근래덮밥중 젤 맛있어요??고기가(토시살)부드럽고 쫄깃하면서불맛나고 볶은숙주와 양파를곁들여서 주는데 ㅜㅜ진짜 미쳤음.. 너무달지도 않고짜지도 않은 간이딱맞는덮밥입니당??????????갈비새우완탕면은새우완탕이  미쳐요탱글탱글 새우만두ㅜㅜ와 불맛나는 매콤갈비조합   ..   맛이구요쌀국수 옥수수국수 선택 가능합니다저는 쌀국수로 먹었습니당~??요기맛도맛이지만또하나의 장점이있어요후식으로ㅋㅋ요거트도줍니당??남친은 요거트를안먹어서 제가 다먹어버렸어용딸기요거트와 블루베리 요거트입니당ㅎㅎ후식까지 챙겨주는 센스있는맛집?단골해야겠어요??재방문의사 1000000%가격??스테이크덮밥 ㅡ11000원(기본145g)고기추가70g3500원갈비새우완탕면 8000원p.s 밥면야채 추가는 무료래요?저는 숙주덕후라ㅋㅋㅋ리필했어요ㅎ찐찐맛집입니당간만에 동네 맛집 발견이네욥??                           ,상암동|에|스테이크|덮밥|맛집|발견|어|욥|곳|이구|요|낮|밥집|밤|사장|덮밥|요|근래|덮밥|젤|고기|토시|맛나|숙주|양파|간이|덮밥|갈비|우완|탕|면|은|우완|탕이|맛나|매콤|갈비|조합|맛|이구|요|쌀국수|옥수수|국수|선택|쌀국수|습|당|요기|맛|도|맛|이|지만|제가|용|딸기|요거|블루베리|센스|맛집|단골|재|방문|의사|가격|스테이크|덮밥|밥|면|야채|추가|무료|동네|맛집|발견|이|욥
간만에친구랑연남동?갔었어욥홍대는역시나핫해요연남동   부채살을사용해서 그런지ㅋㅋ확실히고기 씹는맛이있으며소스와찍어 먹어도맛있고 그냥먹어도  맛있어요?고기향이납니다ㅋㅋㅋ스테이크이름이특이해요ㅋㅋ이름이두툼하게해주소입니다가격 20.800 원입니다파스타는치킨로제파스타를시켰어요면이꼬들하면서로제소스와잘어울려요로제소스가꾸덕꾸떡합니당?꾸덕소스 좋음요닭고기도 부드럽고잡내가 안나고그릴에 구어서 껍질은 바삭속은촉촉  ㅡ16800분위기좋은맛집추천합니다?                       ,간만|친구|연남동|어|욥|홍대|역|시나|핫|해|요|연남동|부채살|을사|용해|맛|소스|요|닭고기|잡|안나|고|그릴|구어|껍질|속|은
불금이니~??맛있는거 먹어줘야죵  핫한   시켰어욥~♡팔자피자가사이코지만 괜찮아에서김수현님이ㅋㅋ엄청  맛있게드셔서ㅋㅋㅋㅋ궁금해서 시켰답니닷??가격팔자피자ㅡL25000원 8가지토핑콤비네이션피자ㅡL19000원팔자피자다맛있어요??그중 새우랑 스파이스치킨 이랑 파인애플  맛있어요느끼함을잡아줍니당콤비네이션피자는치즈가 잔뜩 뿌려져있어서굉장히 고소하고치즈 풍미를 느낄 수있어욥흑미도우라쫄깃하고 맛있네요??믿고먹는   맛있네용????즐거운불금되세욥                                 ,금|맛|핫|어|욥|팔자|피자|사이코|지만|새우|스파|이스|치킨|이랑|파인애플|당|콤비네이션|피자|치즈|고소|치즈|풍미
  잔디마당이있어서아이들이뛰어놀기좋으며반려견들도입장가능합니당식물원카페느낌나서너무너무좋아요개인적으로식물원카페스타일좋아합니다????입장료ㅡ5000원음료수ㅡ아메리카노 6000원빵4000-7000원청포도타르트 ??무조건 드셔 보세요사진엔없는데ㅜ진심 너무 맛있어요??먹으면서 감탄감탄                            ,빵|청포도|타르트|드|감탄|감탄
    교토 가는 이유는청수사 보러간다 할 수있을 정도로  유명해요요기는 청수사 입구고좀 걸어가야 본당 청수사가 있답니당??내부로 들어가려면400엔 지불해야가능합니다산책하기 너무 좋은곳일본학생들도 진짜 많더라구요??커플들도  기모노 입고사진 많이 찍더라구요 시간이 많았으면 저희도해볼라했는데??  투어시간이정해져 있어서 아쉽게  입어보진못했어요  기회가 되면 다음에 기모노 입고 구경해보고싶네영,교토|이유|청|수사|정도|유명|해|요요기|청|수사|입구|본당|청수|사가|합|당|내부|지불|가능|산책|곳|일본|학생|커플|기모노|입|고사|진|시간|투어|시간|이정|기회|다음|기모노|구경
??    유명한랜디스도넛역대급도넛?던킨 .크리스피보다 100만배맛있음?적당한달달함빵속은촉촉  딱딱한데랜디스도넛은하루이틀 냅둬도처음산것처럼빵이그대로촉촉해요신기합니다?너무너무 맛있어욥도너츠중 젤젤맛있는것같아욥특히 민트초코도넛??넘넘 맛있어요앤디스초콜릿을잘개뿌셔서위에 올려놓았더라구요??진심 넘 맛있음?나는야                             ,유명한|디스|도넛|역대|급|도넛|던킨|크리스|피|배|달|달|빵|속|은|디스|도넛|은하|루이|틀|처음|빵|이그|대로|신기|민트|초코|도넛|진심|넘|나
여행의 묘미??맛있는거먹고좋은거 구경하고그런게 여행의 묘미쥬내 사랑 러버러버새우??딱새우jmt?   고등어회완전부드러움????어디가서 요런 싱싱한 고등어회를먹어보겠어욥아주 꼬소함??고등어는승질이급해서잡자마자 바로죽어서바다근처아님회로 못먹어여??귀한음식??가격딱새우회B세트ㅡ70000(활어회+고등어+딱새우)또 먹구싶따잉 ????제주 제주시 조천읍 신북로 537-1미시까                     ,여행|묘미|맛|구경|여행|묘미|쥬|내 사랑|러버|러버|새우|딱새|우|고등어|회|완전|고등어|어|욥|아주|고등어|승|바다|근처|제주|제주시|조천읍|북|-1|미시|까
같은장소다른느낌??전주수목원포토스팟맛집입니당?넘넘이쁘게잘찍어준내짝꿍??고마벙??                                                ,
비가와서쌀쌀해졌어요뜨끈한국물이땡겨서뼈해장국먹으러왔답니당ㅎㅎㅎㅎ뼈가 많아서넘좋음그래서 인기맛집입니다ㅜ점심시간만되면줄이어마어마해요국내산 뼈를사용한답니당ㅎㅎ고기살이 술술떨어지네요??우거지도질기지않고 양도 많고맛있어요 ??가격뼈해장국ㅡ8500원맛점하세요??                              ,넘|우거지|양도|가격|뼈|해|장구|맛|점
군산에서전주로넘어왔어용??전주하면전주비빔밥이쥬전주현지맛집으로호남각이라는맛집입니다여긴웨이팅이기네요ㅎㅎ그만큼 맛집입니다가격불고기비빔밥정식ㅡ28000원(소불고기+비빔밥)가성비너무좋아요?친구랑먹방투어하느라ㅋㅋㅋ행복하네요ㅎㅎ불고기는질기지도않고부드러우면서너무달지않고맛있어요????비빔밥은ㅋㅋ무난한것같에요전주비빔밥은다ㅋㅋ똑같은것같에요전적으로 제  개인취향입니당다들맛점하세욤?                                  ,
제주도 하면오설록이쥬??너무맛있게먹었어요찐찐녹차맛집녹차아이스크림넘좋아요????녹차아이스크림특유의 쌉싸름한 맛은약하지만부드럽고적당히 달면서 시원해요??입안에텁텁함도 적어요ㅎㅎ오설록 티뮤지엄가서아이스크림 ㅋㅋㅋ꼭드셔보세요??가격녹차아이스크림ㅡ5000원먹고왔는데도사진보니또 먹고싶네욤??                                                    ?,제주도|하면|오설록|요|찐찌|녹차|맛집|녹차|아이스크림|넘|녹차|아이스크림|특유|맛|입안|에|티|뮤지|엄|서|아이스크림
??목살스테이크??고르곤졸라  조합??말해모해 꿀조합목살은부드럽고달걀 프라이 터트려서콕 찍어먹으면 더 맛있어욥??고르곤졸라특유의 치즈향솔~~~~솔나면서화덕피자라 뜨근뜨근할때먹으니 더 맛있음요?  불금???♀?                                        ,목살|스테이크|고르곤졸라|조합|말|해|모|조합|목살|달걀|프라이|치즈|향|솔|솔나|면|서|화덕|피자|금
샤넬은 오늘이 제일 싸다?스테디는 스테디닷?? ,샤넬|오늘|제일
더현대서울로에베x센과 치히로행방불명 컬렉션구경하고왔어욥???♀?지금은 전시가끝났어요??1월28일까지였답니당포토존이많아서 좋았어욥 하쿠?간만에  다시 애니메이션보고싶어지네욥로에베는 라피아백이유명한데ㅋㅋ여름에 사려고하면꼭 품절ㅜㅜ이번에 살껄그랬나바여??뒷북쟁이 화요일도 화이팅요?,더|현대|서울|로에베|센|치히로|행방불명|컬렉션|구경|어|욥|지금|전시|1월|답|당|포토|존|어|욥|하|쿠|간만|애니메이션|욥|로에베|뒷북|화요일|화이팅|요
나의점심♡ 마늘소금삽겸살구이          ,점심|마늘|소금|삽|구이
제주도는진짜이쁘고새로운곳이많은 것 같에요매번 갈때마다새롭습니당??요기는생각하는정원이구요너무 이쁜 정원이에요~수목원이자 분재로꾸며져 있으며세계에서 가장아름다운 정원이라는수식어가 붙은 정원이에욤크고 이뻤어요??국가지정 민간정원으로 대한민국을 대표하는 정원입니당이런 정원으로 꾸며진집을 짓고ㅋㅋ살고싶네요??제주도에서 ㅎㅎ제주도한달살기도전쓰????가격입장료 10000원                                               ,제주도|진짜|곳|때|마다|롭|습|당|요기|생각|정원|정원|수목원|이자|분재|세계|가장|아름다운 정원|수식어|민간|정원|대한민국|대표|정원|입|당|정원|집
